"","species_id","english_name"
"766",6860,"Hispaniolan Amazon"
"767",6870,"Puerto Rican Amazon"
"768",6880,"Black-billed Amazon"
"769",6890,"Red-crowned Amazon"
"770",6900,"Lilac-crowned Amazon"
"771",6910,"Red-lored Parrot"
"772",6920,"Mealy Amazon"
"773",6930,"Yellow-headed Amazon"
"774",6940,"Yellow-naped Amazon"
"775",6950,"Yellow-crowned Amazon"
"776",6960,"Red-necked Amazon"
"777",6970,"St. Lucia Amazon"
"778",6980,"St. Vincent Amazon"
"779",6990,"Imperial Amazon"
"780",7000,"Common Cuckoo"
"781",7010,"Himalayan/Oriental Cuckoo"
"782",7020,"Oriental Cuckoo"
"783",7030,"Little Cuckoo"
"784",7040,"Squirrel Cuckoo"
"785",7050,"Dark-billed Cuckoo"
"786",7060,"Yellow-billed Cuckoo"
"787",7070,"Pearly-breasted Cuckoo"
"788",7080,"Mangrove Cuckoo"
"789",7090,"Cocos Cuckoo"
"790",7100,"Black-billed Cuckoo"
"791",7110,"Chestnut-bellied Cuckoo"
"792",7120,"Bay-breasted Cuckoo"
"793",7130,"Jamaican Lizard-Cuckoo"
"794",7140,"Puerto Rican Lizard-Cuckoo"
"795",7150,"Great Lizard-Cuckoo"
"796",7160,"Hispaniolan Lizard-Cuckoo"
"797",7170,"Coccyzus sp."
"798",7180,"Striped Cuckoo"
"799",7190,"Pheasant Cuckoo"
"800",7200,"Lesser Ground-Cuckoo"
"801",7210,"Lesser Roadrunner"
"802",7220,"Greater Roadrunner"
"803",7230,"Rufous-vented Ground-Cuckoo"
"804",7240,"Greater Ani"
"805",7250,"Smooth-billed Ani"
"806",7260,"Groove-billed Ani"
"807",7265,"owl sp."
"808",7270,"Barn Owl"
"809",7280,"Ashy-faced Owl"
"810",7290,"Flammulated Owl"
"811",7300,"Oriental Scops-Owl"
"812",7310,"Western Screech-Owl"
"813",7320,"Eastern Screech-Owl"
"814",7330,"Balsas Screech-Owl"
"815",7340,"Pacific Screech-Owl"
"816",7350,"Whiskered Screech-Owl"
"817",7360,"Tropical Screech-Owl"
"818",7370,"Bearded Screech-Owl"
"819",7380,"Vermiculated Screech-Owl"
"820",7390,"Bare-shanked Screech-Owl"
"821",7400,"Puerto Rican Owl"
"822",7405,"screech-owl sp."
"823",7410,"Bare-legged Owl"
"824",7420,"Crested Owl"
"825",7430,"Spectacled Owl"
"826",7440,"Great/Lesser Horned Owl"
"827",7450,"Snowy Owl"
"828",7460,"Northern Hawk Owl"
"829",7470,"Northern Pygmy-Owl"
"830",7480,"Costa Rican Pygmy-Owl"
"831",7490,"Central American Pygmy-Owl"
"832",7500,"Tamaulipas Pygmy-Owl"
"833",7510,"Colima Pygmy-Owl"
"834",7520,"Ferruginous Pygmy-Owl (Ferruginous)"
"835",7530,"Cuban Pygmy-Owl"
"836",7540,"Elf Owl"
"837",7550,"Burrowing Owl"
"838",7560,"Mottled Owl"
"839",7570,"Black-and-white Owl"
"840",7580,"Spotted Owl"
"841",7590,"Barred Owl"
"842",7595,"Spotted x Barred Owl (hybrid)"
"843",7600,"Fulvous Owl"
"844",7610,"Great Gray Owl"
"845",7620,"Long-eared Owl"
"846",7630,"Stygian Owl"
"847",7640,"Short-eared Owl"
"848",7650,"Striped Owl"
"849",7660,"Jamaican Owl"
"850",7670,"Boreal Owl"
"851",7680,"Northern Saw-whet Owl"
"852",7690,"Unspotted Saw-whet Owl"
"853",7700,"Short-tailed, Rufous-bellied or Chestnut-banded Nighthawk"
"854",7710,"Lesser Nighthawk"
"855",7720,"Common Nighthawk"
"856",7730,"Antillean Nighthawk"
"857",7740,"Common Pauraque"
"858",7750,"Common Poorwill"
"859",7760,"Jamaican Pauraque"
"860",7770,"Least Pauraque"
"861",7780,"Eared Poorwill"
"862",7790,"Yucatan Poorwill"
"863",7800,"Ocellated or Choco Poorwill"
"864",7810,"Chuck-will's-widow"
"865",7820,"Rufous Nightjar"
"866",7830,"Greater Antillean Nightjar"
"867",7840,"Tawny-collared Nightjar"
"868",7850,"Yucatan Nightjar"
"869",7860,"Buff-collared Nightjar"
"870",7870,"Eastern/Mexican Whip-poor-will"
"871",7871,"Eastern Whip-poor-will"
"872",7872,"Mexican Whip-poor-will"
"873",7880,"Puerto Rican Nightjar"
"874",7890,"Dusky Nightjar"
"875",7900,"White-tailed Nightjar"
"876",7910,"Spot-tailed Nightjar"
"877",7920,"Jungle/Gray Nightjar"
"878",7925,"nightjar sp."
"879",7930,"Great Potoo"
"880",7940,"Common Potoo"
"881",7950,"Northern Potoo"
"882",7960,"Oilbird"
"883",7970,"Black Swift"
"884",7980,"White-fronted Swift"
"885",7990,"White-chinned Swift"
"886",8000,"Spot-fronted Swift"
"887",8010,"Chestnut-collared Swift"
"888",8020,"White-collared Swift"
"889",8030,"White-naped Swift"
"890",8040,"Chimney Swift"
"891",8050,"Vaux's Swift"
"892",8060,"Chapman's Swift"
"893",8070,"Short-tailed Swift"
"894",8080,"Vaux's Swift (Ashy-tailed)"
"895",8090,"Band-rumped or Costa Rican Swift"
"896",8100,"Costa Rican Swift"
"897",8110,"Gray-rumped Swift"
"898",8120,"Lesser Antillean Swift"
"899",8130,"White-throated Needletail"
"900",8140,"Mariana Swiftlet"
"901",8150,"Common Swift"
"902",8160,"fork-tailed swift sp."
"903",8170,"Alpine Swift"
"904",8180,"White-throated Swift"
"905",8190,"Lesser Swallow-tailed Swift"
"906",8200,"Great Swallow-tailed Swift"
"907",8210,"Antillean Palm Swift"
"908",8220,"Bronzy Hermit"
"909",8230,"Rufous-breasted Hermit"
"910",8240,"Band-tailed Barbthroat"
"911",8250,"Green Hermit"
"912",8260,"Long-billed Hermit"
"913",8270,"Pale-bellied Hermit"
"914",8280,"Stripe-throated Hermit"
"915",8290,"White-tipped Sicklebill"
"916",8300,"Tooth-billed Hummingbird"
"917",8310,"Green-fronted Lancebill"
"918",8320,"Scaly-breasted Hummingbird"
"919",8330,"Wedge-tailed Sabrewing"
"920",8340,"Wedge-tailed Sabrewing (Long-tailed)"
"921",8350,"Rufous Sabrewing"
"922",8360,"Violet Sabrewing"
"923",8370,"White-necked Jacobin"
"924",8380,"Brown Violetear"
"925",8390,"Green Violetear"
"926",8400,"Green-breasted Mango"
"927",8410,"Black-throated Mango (Black-throated)"
"928",8420,"Veraguan Mango"
"929",8430,"Antillean Mango"
"930",8440,"Green Mango"
"931",8450,"Jamaican Mango"
"932",8460,"Purple-throated Carib"
"933",8470,"Green-throated Carib"
"934",8480,"Ruby-topaz Hummingbird"
"935",8490,"Antillean Crested Hummingbird"
"936",8500,"Violet-headed Hummingbird"
"937",8510,"Emerald-chinned Hummingbird"
"938",8520,"Short-crested Coquette"
"939",8530,"Rufous-crested Coquette"
"940",8540,"Black-crested Coquette"
"941",8550,"White-crested Coquette"
"942",8560,"Green Thorntail"
"943",8570,"Golden-crowned Emerald"
"944",8580,"Cozumel Emerald"
"945",8590,"Canivet's Emerald"
"946",8600,"Garden Emerald"
"947",8610,"Cuban Emerald"
"948",8620,"Brace's Emerald"
"949",8630,"Hispaniolan Emerald"
"950",8640,"Puerto Rican Emerald"
"951",8650,"Dusky Hummingbird"
"952",8660,"Broad-billed/Turquoise-crowned Hummingbird"
"953",8670,"Blue-headed Hummingbird"
"954",8680,"Mexican Woodnymph"
"955",8690,"Crowned Woodnymph (Northern/Colombian Violet-crowned)"
"956",8700,"Crowned Woodnymph (Green-crowned/Emerald-bellied)"
"957",8710,"Fiery-throated Hummingbird"
"958",8720,"Violet-bellied Hummingbird"
"959",8730,"Sapphire-throated Hummingbird"
"960",8740,"Humboldt's Sapphire"
"961",8750,"Blue-throated Goldentail"
"962",8760,"White-eared Hummingbird"
"963",8770,"Xantus's Hummingbird"
"964",8780,"Violet-capped Hummingbird"
"965",8790,"Pirre Hummingbird"
"966",8800,"Red-billed/Black-billed Streamertail"
"967",8810,"White-bellied Emerald"
"968",8820,"Honduran Emerald"
"969",8830,"Blue-chested Hummingbird"
"970",8840,"Charming Hummingbird"
"971",8850,"Mangrove Hummingbird"
"972",8860,"Azure-crowned Hummingbird"
"973",8870,"Berylline Hummingbird"
"974",8880,"Blue-tailed Hummingbird"
"975",8890,"Steely-vented Hummingbird"
"976",8900,"Snowy-bellied Hummingbird"
"977",8910,"Rufous-tailed Hummingbird"
"978",8920,"Buff-bellied Hummingbird"
"979",8930,"Cinnamon Hummingbird"
"980",8940,"Violet-crowned Hummingbird"
"981",8950,"Green-fronted Hummingbird"
"982",8960,"Stripe-tailed Hummingbird"
"983",8970,"Blue-capped Hummingbird"
"984",8980,"White-tailed Hummingbird"
"985",8990,"Black-bellied Hummingbird"
"986",9000,"White-tailed Emerald"
"987",9010,"Coppery-headed Emerald"
"988",9020,"Snowcap"
"989",9030,"White-vented Plumeleteer"
"990",9040,"Bronze-tailed Plumeleteer"
"991",9050,"Green-throated Mountain-gem"
"992",9060,"Green-breasted Mountain-gem"
"993",9070,"Amethyst-throated Mountain-gem"
"994",9080,"Blue-throated Mountain-gem"
"995",9090,"White-bellied Mountain-gem"
"996",9100,"Purple-throated Mountain-gem"
"997",9110,"White-throated Mountain-gem"
"998",9120,"Garnet-throated Hummingbird"
"999",9130,"Green-crowned Brilliant"
"1000",9140,"Magnificent Hummingbird"
"1001",9150,"Greenish or Buff-thighed Puffleg"
"1002",9160,"Purple-crowned Fairy"
"1003",9170,"Long-billed Starthroat"
"1004",9180,"Plain-capped Starthroat"
"1005",9190,"Bahama Woodstar"
"1006",9200,"Magenta-throated Woodstar"
"1007",9210,"Purple-throated Woodstar"
"1008",9220,"Slender Sheartail"
"1009",9230,"Mexican Sheartail"
"1010",9240,"Sparkling-tailed Hummingbird"
"1011",9250,"Lucifer Hummingbird"
"1012",9260,"Beautiful Hummingbird"
"1013",9270,"Ruby-throated Hummingbird"
"1014",9280,"Black-chinned Hummingbird"
"1015",9290,"Vervain Hummingbird"
"1016",9300,"Bee Hummingbird"
"1017",9310,"Anna's Hummingbird"
"1018",9320,"Costa's Hummingbird"
"1019",9330,"Calliope Hummingbird"
"1020",9340,"Bumblebee Hummingbird"
"1021",9350,"Wine-throated Hummingbird"
"1022",9360,"Broad-tailed Hummingbird"
"1023",9370,"Rufous Hummingbird"
"1024",9380,"Allen's Hummingbird"
"1025",9390,"Volcano Hummingbird"
"1026",9400,"Glow-throated Hummingbird"
"1027",9410,"Scintillant Hummingbird"
"1028",9415,"hummingbird sp."
"1029",9420,"Cuban Trogon"
"1030",9430,"Hispaniolan Trogon"
"1031",9440,"Black-headed Trogon"
"1032",9450,"Citreoline Trogon"
"1033",9460,"Green-backed or White-tailed Trogon"
"1034",9470,"Baird's Trogon"
"1035",9480,"Guianan/Amazonian Trogon"
"1036",9490,"Mountain Trogon"
"1037",9500,"Elegant Trogon"
"1038",9510,"Collared Trogon"
"1039",9520,"Collared Trogon (Orange-bellied)"
"1040",9530,"Black-throated Trogon"
"1041",9540,"Black-tailed or Ecuadorian Trogon"
"1042",9550,"Slaty-tailed Trogon"
"1043",9560,"Lattice-tailed Trogon"
"1044",9570,"Eared Quetzal"
"1045",9580,"Golden-headed Quetzal"
"1046",9590,"Resplendent Quetzal"
"1047",9600,"Eurasian Hoopoe (Eurasian)"
"1048",9610,"Cuban Tody"
"1049",9620,"Broad-billed Tody"
"1050",9630,"Narrow-billed Tody"
"1051",9640,"Jamaican Tody"
"1052",9650,"Puerto Rican Tody"
"1053",9660,"Tody Motmot"
"1054",9670,"Blue-throated Motmot"
"1055",9680,"Russet-crowned Motmot"
"1056",9690,"Amazonian Motmot"
"1057",9700,"Rufous Motmot"
"1058",9710,"Keel-billed Motmot"
"1059",9720,"Broad-billed Motmot"
"1060",9730,"Turquoise-browed Motmot"
"1061",9740,"Ringed Kingfisher"
"1062",9750,"Belted Kingfisher"
"1063",9760,"Amazon Kingfisher"
"1064",9770,"Green Kingfisher"
"1065",9780,"Green-and-rufous Kingfisher"
"1066",9790,"American Pygmy Kingfisher"
"1067",9800,"Barred Puffbird"
"1068",9810,"Guianan, Buff-bellied or White-necked Puffbird"
"1069",9820,"Black-breasted Puffbird"
"1070",9830,"Pied Puffbird"
"1071",9840,"White-whiskered Puffbird"
"1072",9850,"Lanceolated Monklet"
"1073",9860,"Rufous-capped or Grey-cheeked Nunlet"
"1074",9870,"White-fronted Nunbird"
"1075",9880,"Dusky-backed Jacamar"
"1076",9890,"Rufous-tailed Jacamar"
"1077",9900,"Great Jacamar"
"1078",9910,"Spot-crowned Barbet"
"1079",9920,"Red-headed Barbet"
"1080",9930,"Prong-billed Barbet"
"1081",9940,"Emerald Toucanet"
"1082",9950,"Collared Aracari"
"1083",9960,"Fiery-billed Aracari"
"1084",9970,"Yellow-eared Toucanet"
"1085",9980,"Keel-billed Toucan"
"1086",9990,"Yellow-throated Toucan (Chestnut-mandibled)"
"1087",10000,"Eurasian Wryneck"
"1088",10010,"Olivaceous Piculet"
"1089",10020,"Antillean Piculet"
"1090",10030,"Lewis's Woodpecker"
"1091",10040,"Guadeloupe Woodpecker"
"1092",10050,"Puerto Rican Woodpecker"
"1093",10060,"Red-headed Woodpecker"
"1094",10070,"Acorn Woodpecker"
"1095",10080,"Golden-naped Woodpecker"
"1096",10090,"Black-cheeked Woodpecker"
"1097",10100,"Hispaniolan Woodpecker"
"1098",10110,"Jamaican Woodpecker"
"1099",10120,"Golden-cheeked Woodpecker"
"1100",10130,"Gray-breasted Woodpecker"
"1101",10140,"Yucatan Woodpecker"
"1102",10150,"Red-crowned Woodpecker"
"1103",10160,"Gila Woodpecker"
"1104",10170,"Hoffmann's Woodpecker"
"1105",10180,"Golden-fronted Woodpecker"
"1106",10190,"Red-bellied Woodpecker"
"1107",10200,"West Indian Woodpecker"
"1108",10210,"Williamson's Sapsucker"
"1109",10215,"Yellow-bellied, Red-breasted or Red-naped Sapsucker"
"1110",10220,"Yellow-bellied Sapsucker"
"1111",10230,"Red-naped Sapsucker"
"1112",10240,"Red-breasted Sapsucker"
"1113",10245,"sapsucker sp."
"1114",10246,"Hybrid Sapsucker"
"1115",10250,"Cuban Green Woodpecker"
"1116",10260,"Great Spotted Woodpecker"
"1117",10270,"Ladder-backed Woodpecker"
"1118",10280,"Nuttall's Woodpecker"
"1119",10290,"Downy Woodpecker"
"1120",10300,"Hairy Woodpecker"
"1121",10310,"Arizona Woodpecker"
"1122",10320,"Strickland's Woodpecker"
"1123",10330,"Red-cockaded Woodpecker"
"1124",10340,"White-headed Woodpecker"
"1125",10350,"Eurasian or American Three-toed Woodpecker"
"1126",10360,"American Three-toed Woodpecker"
"1127",10370,"Black-backed Woodpecker"
"1128",10375,"Picoides sp."
"1129",10380,"Smoky-brown Woodpecker"
"1130",10390,"Red-rumped Woodpecker"
"1131",10400,"Rufous-winged Woodpecker"
"1132",10410,"Stripe-cheeked Woodpecker"
"1133",10420,"Golden-green Woodpecker"
"1134",10430,"Golden-olive Woodpecker"
"1135",10440,"Gray-crowned Woodpecker"
"1136",10450,"Spot-breasted Woodpecker"
"1137",10460,"Northern Flicker"
"1138",10470,"Northern Flicker (Yellow-shafted)"
"1139",10480,"Northern Flicker (Red-shafted)"
"1140",10485,"Northern Flicker (Yellow-shafted x Red-shafted)"
"1141",10490,"Gilded Flicker"
"1142",10500,"Fernandina's Flicker"
"1143",10510,"Cinnamon Woodpecker"
"1144",10520,"Chestnut-colored Woodpecker"
"1145",10530,"Lineated Woodpecker"
"1146",10540,"Pileated Woodpecker"
"1147",10550,"Crimson-bellied Woodpecker"
"1148",10560,"Crimson-crested Woodpecker"
"1149",10570,"Pale-billed Woodpecker"
"1150",10580,"Ivory-billed Woodpecker"
"1151",10590,"Imperial Woodpecker"
"1152",10595,"woodpecker sp."
"1153",10600,"Pale-breasted Spinetail"
"1154",10610,"Slaty Spinetail"
"1155",10620,"Rufous-breasted Spinetail"
"1156",10630,"Red-faced Spinetail"
"1157",10640,"Rusty-backed or Coiba Spinetail"
"1158",10650,"Double-banded Graytail"
"1159",10660,"Spotted Barbtail"
"1160",10670,"Beautiful Treerunner"
"1161",10680,"Ruddy Treerunner"
"1162",10690,"Buffy Tuftedcheek"
"1163",10700,"Striped Woodhaunter"
"1164",10710,"Lineated Foliage-gleaner"
"1165",10720,"Scaly-throated Foliage-gleaner"
"1166",10730,"Slaty-winged Foliage-gleaner"
"1167",10740,"Buff-fronted Foliage-gleaner"
"1168",10750,"Buff-throated Foliage-gleaner"
"1169",10770,"Streak-breasted Treehunter"
"1170",10780,"Plain Xenops"
"1171",10790,"Streaked Xenops"
"1172",10800,"Middle American/South American Leaftosser"
"1173",10810,"Gray-throated Leaftosser"
"1174",10820,"Scaly-throated Leaftosser"
"1175",10830,"Sharp-tailed Streamcreeper"
"1176",10840,"Plain-brown or Plain-winged Woodcreeper"
"1177",10850,"Tawny-winged Woodcreeper"
"1178",10860,"Ruddy Woodcreeper"
"1179",10870,"Olivaceous Woodcreeper"
"1180",10880,"Long-tailed Woodcreeper"
"1181",10890,"Wedge-billed Woodcreeper"
"1182",10900,"Strong-billed Woodcreeper (nominate group)"
"1183",10910,"Northern Barred-Woodcreeper"
"1184",10920,"Black-banded Woodcreeper"
"1185",10930,"Straight-billed Woodcreeper"
"1186",10940,"Cocoa Woodcreeper"
"1187",10950,"Ivory-billed Woodcreeper"
"1188",10960,"Black-striped Woodcreeper"
"1189",10970,"Spotted Woodcreeper"
"1190",10980,"White-striped Woodcreeper"
"1191",10990,"Streak-headed Woodcreeper"
"1192",11000,"Spot-crowned or Montane Woodcreeper"
"1193",11010,"Red-billed Scythebill"
"1194",11020,"Brown-billed Scythebill"
"1195",11030,"Fasciated Antshrike"
"1196",11040,"Great Antshrike"
"1197",11050,"Barred Antshrike (Barred)"
"1198",11060,"Black Antshrike"
"1199",11070,"Black-hooded Antshrike"
"1200",11080,"Black-crowned Antshrike"
"1201",11090,"Spiny-faced Antshrike"
"1202",11100,"Russet/Rufescent Antshrike"
"1203",11110,"Plain Antvireo"
"1204",11120,"Streak-crowned Antvireo"
"1205",11130,"Spot-crowned Antvireo"
"1206",11140,"Moustached Antwren (Moustached)"
"1207",11150,"Pacific Antwren"
"1208",11160,"Checker-throated Stipplethroat"
"1209",11170,"White-flanked Antwren"
"1210",11180,"Slaty Antwren"
"1211",11190,"Rufous-winged Antwren"
"1212",11200,"Dot-winged Antwren"
"1213",11210,"Northern/Southern White-fringed Antwren"
"1214",11220,"Rufous-rumped Antwren"
"1215",11230,"Dusky Antbird or Belem Anbird"
"1216",11240,"Jet Antbird"
"1217",11250,"Bare-crowned Antbird"
"1218",11260,"White-bellied Antbird"
"1219",11270,"Chestnut-backed Antbird"
"1220",11280,"Dull-mantled or Magdalena Antbird"
"1221",11290,"Blue-lored Antbird"
"1222",11300,"Spotted Antbird"
"1223",11310,"Wing-banded Antbird"
"1224",11320,"Bicolored Antbird (Bicolored)"
"1225",11330,"Ocellated Antbird"
"1226",11340,"Black-faced Antthrush"
"1227",11350,"Black-headed Antthrush"
"1228",11360,"Rufous-breasted Antthrush"
"1229",11370,"Black-crowned Antpitta"
"1230",11380,"Scaled Antpitta"
"1231",11390,"Streak-chested Antpitta"
"1232",11400,"Thicket or White-lored Antpitta"
"1233",11410,"Ochre-breasted Antpitta"
"1234",11420,"Tacarcuna, Narino or Choco Tapaculo"
"1235",11430,"Choco Tapaculo"
"1236",11440,"Silvery-fronted Tapaculo"
"1237",11450,"Yellow-bellied Tyrannulet"
"1238",11460,"Brown-capped Tyrannulet"
"1239",11470,"Northern Beardless-Tyrannulet"
"1240",11480,"Southern Beardless-Tyrannulet"
"1241",11490,"Mouse-colored Tyrannulet"
"1242",11500,"Cocos Tyrannulet"
"1243",11510,"Yellow Tyrannulet"
"1244",11520,"Yellow-crowned Tyrannulet"
"1245",11530,"Forest or Foothill Elaenia"
"1246",11540,"Gray Elaenia"
"1247",11550,"Jamaican Elaenia"
"1248",11560,"Greenish Elaenia"
"1249",11570,"Caribbean Elaenia"
"1250",11580,"Yellow-bellied Elaenia"
"1251",11590,"Lesser Elaenia"
"1252",11600,"Mountain Elaenia"
"1253",11610,"Greater Antillean Elaenia"
"1254",11620,"Torrent Tyrannulet"
"1255",11630,"Olive-striped Flycatcher"
"1256",11640,"Ochre-bellied Flycatcher"
"1257",11650,"Sepia-capped Flycatcher"
"1258",11660,"Slaty-capped Flycatcher"
"1259",11670,"Yellow-green Tyrannulet"
"1260",11680,"Rufous-browed Tyrannulet"
"1261",11690,"Rough-legged Tyrannulet"
"1262",11700,"Sooty-headed Tyrannulet"
"1263",11710,"Paltry Tyrannulet"
"1264",11720,"Northern Scrub-Flycatcher"
"1265",11730,"Bronze-olive Pygmy-Tyrant"
"1266",11740,"Black-capped Pygmy-Tyrant"
"1267",11750,"Scale-crested Pygmy-Tyrant"
"1268",11760,"Pale-eyed Pygmy-Tyrant"
"1269",11770,"Northern Bentbill"
"1270",11780,"Southern Bentbill"
"1271",11790,"Slate-headed Tody-Flycatcher"
"1272",11800,"Common Tody-Flycatcher"
"1273",11810,"Black-headed Tody-Flycatcher"
"1274",11820,"Brownish Twistwing"
"1275",11830,"Eye-ringed Flatbill"
"1276",11840,"Western/Eastern Olivaceous Flatbill"
"1277",11850,"Yellow-olive Flatbill"
"1278",11860,"Yellow-margined Flycatcher"
"1279",11870,"Stub-tailed Spadebill"
"1280",11880,"White-throated Spadebill"
"1281",11890,"Golden-crowned Spadebill"
"1282",11900,"Royal Flycatcher"
"1283",11910,"Ruddy-tailed Flycatcher"
"1284",11920,"Tawny-breasted Flycatcher"
"1285",11930,"Sulphur-rumped Flycatcher"
"1286",11940,"Black-tailed Flycatcher"
"1287",11950,"Bran-colored Flycatcher"
"1288",11960,"Euler's Flycatcher"
"1289",11970,"Tawny-chested Flycatcher"
"1290",11980,"Black-billed Flycatcher"
"1291",11990,"Belted Flycatcher"
"1292",12000,"Pileated Flycatcher"
"1293",12010,"Tufted Flycatcher"
"1294",12020,"Olive-sided Flycatcher"
"1295",12030,"Greater Pewee"
"1296",12040,"Dark Pewee"
"1297",12050,"Ochraceous Pewee"
"1298",12060,"Western Wood-Pewee"
"1299",12070,"Eastern Wood-Pewee"
"1300",12080,"tropical pewee sp."
"1301",12090,"Cuban Pewee"
"1302",12100,"Jamaican Pewee"
"1303",12110,"Hispaniolan Pewee"
"1304",12120,"Lesser Antillean Pewee"
"1305",12130,"Yellow-bellied Flycatcher"
"1306",12140,"Acadian Flycatcher"
"1307",12150,"Alder/Willow Flycatcher (Traill's Flycatcher)"
"1308",12160,"Alder Flycatcher"
"1309",12170,"Willow Flycatcher"
"1310",12172,"Willow Flycatcher (Southwestern)"
"1311",12180,"White-throated Flycatcher"
"1312",12190,"Least Flycatcher"
"1313",12200,"Hammond's Flycatcher"
"1314",12210,"Gray Flycatcher"
"1315",12220,"Dusky Flycatcher"
"1316",12222,"Hammond's/Dusky Flycatcher"
"1317",12230,"Pine Flycatcher"
"1318",12231,"Western Flycatcher"
"1319",12240,"Western Flycatcher (Pacific-slope)"
"1320",12250,"Western Flycatcher (Cordilleran)"
"1321",12260,"Yellowish Flycatcher"
"1322",12270,"Buff-breasted Flycatcher"
"1323",12280,"Black-capped Flycatcher"
"1324",12285,"Empidonax sp."
"1325",12290,"Black Phoebe"
"1326",12300,"Eastern Phoebe"
"1327",12310,"Say's Phoebe"
"1328",12320,"Vermilion Flycatcher"
"1329",12330,"Pied Water-Tyrant"
"1330",12340,"Long-tailed Tyrant"
"1331",12350,"Cattle Tyrant"
"1332",12360,"Bright-rumped Attila"
"1333",12370,"sirystes sp."
"1334",12380,"Rufous Mourner"
"1335",12390,"Yucatan Flycatcher"
"1336",12400,"Sad Flycatcher"
"1337",12410,"Dusky-capped Flycatcher"
"1338",12420,"Panama Flycatcher"
"1339",12430,"Ash-throated Flycatcher"
"1340",12440,"Nutting's Flycatcher"
"1341",12450,"Great Crested Flycatcher"
"1342",12460,"Brown-crested Flycatcher"
"1343",12470,"Grenada Flycatcher"
"1344",12480,"Rufous-tailed Flycatcher"
"1345",12490,"La Sagra's Flycatcher"
"1346",12500,"Stolid Flycatcher"
"1347",12510,"Puerto Rican Flycatcher"
"1348",12520,"Lesser Antillean Flycatcher"
"1349",12530,"Flammulated Flycatcher"
"1350",12531,"Tropical/Couch's Kingbird"
"1351",12540,"Lesser Kiskadee"
"1352",12550,"Great Kiskadee"
"1353",12560,"Boat-billed Flycatcher"
"1354",12570,"Rusty-margined Flycatcher"
"1355",12580,"Social Flycatcher"
"1356",12590,"Gray-capped Flycatcher"
"1357",12600,"White-ringed Flycatcher"
"1358",12610,"Golden-bellied Flycatcher"
