"ProjectCode","SurveyAreaIdentifier","wyear","YearCollected","wmonth","MonthCollected","DayCollected","DecimalLatitude","DecimalLongitude","DurationInHours"
"BCCWS","GIGB-4",2018,2019,7,4,14,49.193161,-123.866173,1
"BCCWS","GIGB-4",2019,2019,1,10,13,49.193161,-123.866173,2.5
"BCCWS","GIGB-4",2019,2019,2,11,10,49.193161,-123.866173,2.5
"BCCWS","GIGB-4",2019,2019,3,12,9,49.193161,-123.866173,2
"BCCWS","GIGB-4",2019,2020,5,2,9,49.193161,-123.866173,3.16667
"BCCWS","GIGB-4",2019,2020,6,3,8,49.193161,-123.866173,3
"BCCWS","GIGB-4",2019,2020,7,4,12,49.193161,-123.866173,2
"BCCWS","GIGB-4",2020,2020,1,10,10,49.193161,-123.866173,1.25
"BCCWS","GIGB-4",2020,2020,2,11,8,49.193161,-123.866173,4
"BCCWS","GIGB-4",2020,2020,3,12,13,49.193161,-123.866173,5.66667
"BCCWS","GIGB-4",2020,2021,4,1,10,49.193161,-123.866173,3
"BCCWS","GIGB-4",2020,2021,5,2,14,49.193161,-123.866173,5.16667
"BCCWS","GIGB-4",2020,2021,6,3,14,49.193161,-123.866173,3.91667
"BCCWS","GIGB-4",2020,2021,7,4,11,49.193161,-123.866173,2.5
"BCCWS","GIGB-4",2021,2021,1,10,10,49.193161,-123.866173,0.5
"BCCWS","GIGB-4",2021,2021,2,11,14,49.193161,-123.866173,5
"BCCWS","GIGB-4",2021,2021,3,12,12,49.193161,-123.866173,1.5
"BCCWS","GIGB-4",2021,2022,4,1,9,49.193161,-123.866173,3
"BCCWS","GIGB-4",2021,2022,5,2,2,49.193161,-123.866173,1.5
"BCCWS","GIGB-4",2021,2022,6,3,13,49.193161,-123.866173,3.33333
"BCCWS","GIGB-4",2021,2022,7,4,10,49.193161,-123.866173,2.33333
"BCCWS","GIGB-4",2022,2022,2,11,13,49.193161,-123.866173,1
"BCCWS","GIGB-4",2022,2023,4,1,8,49.193161,-123.866173,1.25
"BCCWS","GIGB-4",2022,2023,5,2,12,49.193161,-123.866173,0.833333
"BCCWS","GIGB-4",2022,2023,6,3,12,49.193161,-123.866173,3
"BCCWS","GIGB-4",2022,2023,7,4,9,49.193161,-123.866173,1
"BCCWS","GIGB-4",2023,2023,1,10,8,49.193161,-123.866173,4.33333
"BCCWS","GIGB-4",2023,2023,2,11,12,49.193161,-123.866173,3
"BCCWS","GIGB-4",2023,2024,4,1,14,49.193161,-123.866173,4.33333
"BCCWS","GIGB-4",2023,2024,5,2,11,49.193161,-123.866173,1.75
"BCCWS","GIGB-4",2023,2024,6,3,10,49.193161,-123.866173,2
"BCCWS","GIGB-4",2024,2024,2,11,10,49.193161,-123.866173,3.25
"BCCWS","GIGB-4",2024,2025,4,1,12,49.193161,-123.866173,1.25
"BCCWS","GIGB-4",2024,2025,5,2,9,49.193161,-123.866173,4.08333
"BCCWS","GIGB-4",2024,2025,6,3,9,49.193161,-123.866173,2.25
"BCCWS","GIGB-5",2018,2018,2,11,11,49.158836,-123.704597,0.5
"BCCWS","GIGB-5",2018,2019,4,1,13,49.158836,-123.704597,1.83333
"BCCWS","GIGB-5",2018,2019,6,3,10,49.158836,-123.704597,2
"BCCWS","GIGB-5",2018,2019,7,4,14,49.158836,-123.704597,1.66667
"BCCWS","GIGB-5",2019,2019,1,10,14,49.158836,-123.704597,0.833334
"BCCWS","GIGB-5",2019,2019,2,11,10,49.158836,-123.704597,1.1
"BCCWS","GIGB-5",2019,2019,3,12,8,49.158836,-123.704597,1.38333
"BCCWS","GIGB-5",2019,2020,4,1,12,49.158836,-123.704597,0.666667
"BCCWS","GIGB-5",2019,2020,5,2,9,49.158836,-123.704597,0.833334
"BCCWS","GIGB-5",2019,2020,6,3,8,49.158836,-123.704597,1.2
"BCCWS","GIGB-5",2019,2020,7,4,12,49.158836,-123.704597,0.666666
"BCCWS","GIGB-5",2020,2020,3,12,13,49.158836,-123.704597,0.683333
"BCCWS","GIGB-5",2020,2021,4,1,10,49.158836,-123.704597,1.08333
"BCCWS","GIGB-5",2020,2021,5,2,7,49.158836,-123.704597,0.716666
"BCCWS","GIGB-5",2021,2021,3,12,12,49.158836,-123.704597,0.916667
"BCCWS","GIGB-5",2021,2022,6,3,13,49.158836,-123.704597,0.75
"BCCWS","GIGB-5",2022,2022,1,10,9,49.158836,-123.704597,0.333333
"BCCWS","GIGB-5",2022,2023,4,1,1,49.158836,-123.704597,1.25
"BCCWS","GIGB-5",2022,2023,5,2,20,49.158836,-123.704597,1.25
"BCCWS","GIGB-5",2022,2023,6,3,12,49.158836,-123.704597,1.75
"BCCWS","GIGB-5",2023,2023,2,11,12,49.158836,-123.704597,0.75
"BCCWS","GIGB-5",2023,2024,4,1,7,49.158836,-123.704597,0.583333
"BCCWS","GIGB-5",2023,2024,5,2,11,49.158836,-123.704597,0.833333
"BCCWS","GIGB-5",2024,2024,2,11,10,49.158836,-123.704597,0.9
"BCCWS","GIGB-5",2024,2025,4,1,25,49.158836,-123.704597,1.08333
"BCCWS","GIGB-5",2024,2025,5,2,10,49.158836,-123.704597,0.916667
"BCCWS","GIGB5",2020,2021,6,3,14,49.158836,-123.704597,0.833333
"BCCWS","GIHO-1",2008,2008,1,10,12,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2008,2008,2,11,9,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2008,2008,3,12,14,49.522808,-124.581879,0.916667
"BCCWS","GIHO-1",2008,2009,4,1,11,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2008,2009,5,2,8,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2008,2009,6,3,8,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2008,2009,7,4,12,49.522808,-124.581879,0.5
"BCCWS","GIHO-1",2009,2009,1,10,10,49.522808,-124.581879,1.66667
"BCCWS","GIHO-1",2009,2009,2,11,10,49.522808,-124.581879,1.41667
"BCCWS","GIHO-1",2009,2009,3,12,13,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2009,2010,4,1,10,49.522808,-124.581879,0.5
"BCCWS","GIHO-1",2009,2010,5,2,14,49.522808,-124.581879,0.75
"BCCWS","GIHO-1",2009,2010,6,3,14,49.522808,-124.581879,0.833333
"BCCWS","GIHO-1",2009,2010,7,4,11,49.522808,-124.581879,0.916666
"BCCWS","GIHO-1",2010,2010,1,10,10,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2010,2010,2,11,15,49.522808,-124.581879,0.916666
"BCCWS","GIHO-1",2010,2010,3,12,11,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2010,2011,4,1,9,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2010,2011,5,2,13,49.522808,-124.581879,1.41667
"BCCWS","GIHO-1",2010,2011,6,3,13,49.522808,-124.581879,0.75
"BCCWS","GIHO-1",2010,2011,7,4,10,49.522808,-124.581879,0.666667
"BCCWS","GIHO-1",2011,2011,1,10,5,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2011,2011,2,11,13,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2011,2011,3,12,10,49.522808,-124.581879,2.16667
"BCCWS","GIHO-1",2011,2012,4,1,8,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2011,2012,5,2,13,49.522808,-124.581879,2
"BCCWS","GIHO-1",2011,2012,6,3,11,49.522808,-124.581879,0.75
"BCCWS","GIHO-1",2011,2012,7,4,8,49.522808,-124.581879,1.91667
"BCCWS","GIHO-1",2012,2012,1,10,12,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2012,2012,2,11,10,49.522808,-124.581879,1
"BCCWS","GIHO-1",2012,2012,3,12,9,49.522808,-124.581879,0.5
"BCCWS","GIHO-1",2012,2013,4,1,13,49.522808,-124.581879,0.916666
"BCCWS","GIHO-1",2012,2013,5,2,9,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2012,2013,6,3,7,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2012,2013,7,4,14,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2013,2013,1,10,13,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2013,2013,2,11,10,49.522808,-124.581879,1.41667
"BCCWS","GIHO-1",2013,2013,3,12,8,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2013,2014,4,1,12,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2013,2014,5,2,9,49.522808,-124.581879,1.41667
"BCCWS","GIHO-1",2013,2014,6,3,9,49.522808,-124.581879,2.83333
"BCCWS","GIHO-1",2013,2014,7,4,13,49.522808,-124.581879,1.66667
"BCCWS","GIHO-1",2014,2014,1,10,12,49.522808,-124.581879,2.58333
"BCCWS","GIHO-1",2014,2014,2,11,9,49.522808,-124.581879,1.83333
"BCCWS","GIHO-1",2014,2014,3,12,14,49.522808,-124.581879,1
"BCCWS","GIHO-1",2014,2015,4,1,10,49.522808,-124.581879,1.91667
"BCCWS","GIHO-1",2014,2015,5,2,8,49.522808,-124.581879,1.91667
"BCCWS","GIHO-1",2014,2015,6,3,8,49.522808,-124.581879,1.66667
"BCCWS","GIHO-1",2014,2015,7,4,12,49.522808,-124.581879,2.25
"BCCWS","GIHO-1",2015,2015,1,10,13,49.522808,-124.581879,1.58333
"BCCWS","GIHO-1",2015,2015,2,11,8,49.522808,-124.581879,1.58333
"BCCWS","GIHO-1",2015,2015,3,12,13,49.522808,-124.581879,1.66667
"BCCWS","GIHO-1",2015,2016,4,1,10,49.522808,-124.581879,2.25
"BCCWS","GIHO-1",2015,2016,5,2,14,49.522808,-124.581879,0.583334
"BCCWS","GIHO-1",2015,2016,6,3,13,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2015,2016,7,4,10,49.522808,-124.581879,1.75
"BCCWS","GIHO-1",2016,2016,1,10,9,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2016,2016,2,11,13,49.522808,-124.581879,0.916666
"BCCWS","GIHO-1",2016,2016,3,12,7,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2016,2017,4,1,8,49.522808,-124.581879,0.833334
"BCCWS","GIHO-1",2016,2017,5,2,16,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2016,2017,6,3,11,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2016,2017,7,4,9,49.522808,-124.581879,1.41667
"BCCWS","GIHO-1",2017,2017,1,10,5,49.522808,-124.581879,2.16667
"BCCWS","GIHO-1",2017,2017,2,11,12,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2017,2017,3,12,10,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2017,2018,4,1,14,49.522808,-124.581879,1.58333
"BCCWS","GIHO-1",2017,2018,5,2,11,49.522808,-124.581879,1.75
"BCCWS","GIHO-1",2017,2018,6,3,11,49.522808,-124.581879,1.33333
"BCCWS","GIHO-1",2017,2018,7,4,8,49.522808,-124.581879,1.58333
"BCCWS","GIHO-1",2018,2018,2,11,11,49.522808,-124.581879,2.25
"BCCWS","GIHO-1",2018,2018,3,12,9,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2018,2019,4,1,13,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2018,2019,6,3,10,49.522808,-124.581879,1.66667
"BCCWS","GIHO-1",2018,2019,7,4,14,49.522808,-124.581879,1.16667
"BCCWS","GIHO-1",2019,2019,1,10,14,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2019,2019,2,11,10,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2019,2019,3,12,9,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2019,2020,4,1,13,49.522808,-124.581879,1.83333
"BCCWS","GIHO-1",2019,2020,5,2,10,49.522808,-124.581879,1.18333
"BCCWS","GIHO-1",2020,2021,4,1,10,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2020,2021,5,2,16,49.522808,-124.581879,0.916667
"BCCWS","GIHO-1",2020,2021,7,4,12,49.522808,-124.581879,0.916666
"BCCWS","GIHO-1",2021,2021,1,10,11,49.522808,-124.581879,1.08333
"BCCWS","GIHO-1",2021,2022,4,1,10,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2021,2022,5,2,14,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2021,2022,7,4,11,49.522808,-124.581879,0.75
"BCCWS","GIHO-1",2022,2023,5,2,12,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2022,2023,6,3,13,49.522808,-124.581879,0.666667
"BCCWS","GIHO-1",2022,2023,7,4,10,49.522808,-124.581879,0.666667
"BCCWS","GIHO-1",2024,2024,3,12,8,49.522808,-124.581879,1
"BCCWS","GIHO-1",2024,2025,4,1,12,49.522808,-124.581879,1.25
"BCCWS","GIHO-1",2024,2025,5,2,9,49.522808,-124.581879,1
"BCCWS","GIHO-1",2024,2025,6,3,10,49.522808,-124.581879,1.5
"BCCWS","GIHO-1",2024,2025,7,4,12,49.522808,-124.581879,0.583334
"BCCWS","GIHO-10",2008,2008,2,11,9,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2008,2009,4,1,11,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2008,2009,7,4,12,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2009,2009,2,11,8,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2009,2009,3,12,13,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2009,2010,4,1,10,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2009,2010,5,2,14,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2010,2011,4,1,9,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2010,2011,5,2,13,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2011,2011,2,11,14,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2011,2012,5,2,12,49.498619,-124.67704,1
"BCCWS","GIHO-10",2012,2012,1,10,14,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2012,2013,4,1,13,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2012,2013,6,3,10,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2013,2013,2,11,10,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2013,2014,5,2,9,49.498619,-124.67704,1
"BCCWS","GIHO-10",2013,2014,6,3,9,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2014,2014,2,11,9,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2014,2015,5,2,8,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2014,2015,7,4,12,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2015,2015,1,10,11,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2015,2015,2,11,8,49.498619,-124.67704,0.416666
"BCCWS","GIHO-10",2015,2015,3,12,13,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2015,2016,4,1,10,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2015,2016,5,2,14,49.498619,-124.67704,0.75
"BCCWS","GIHO-10",2015,2016,6,3,13,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2016,2016,1,10,9,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2016,2016,2,11,14,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2016,2017,5,2,12,49.498619,-124.67704,1
"BCCWS","GIHO-10",2016,2017,6,3,12,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2016,2017,7,4,9,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2017,2017,1,10,8,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2017,2017,2,11,12,49.498619,-124.67704,1
"BCCWS","GIHO-10",2017,2018,4,1,14,49.498619,-124.67704,1
"BCCWS","GIHO-10",2017,2018,5,2,11,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2018,2018,3,12,11,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2018,2019,5,2,10,49.498619,-124.67704,0.75
"BCCWS","GIHO-10",2018,2019,7,4,14,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2019,2019,1,10,13,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2019,2019,2,11,10,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2019,2019,3,12,9,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2019,2020,5,2,9,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2019,2020,6,3,8,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2020,2020,1,10,12,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2020,2020,3,12,13,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2020,2021,4,1,10,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2020,2021,5,2,7,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2020,2021,6,3,15,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2022,2022,2,11,14,49.498619,-124.67704,0.583333
"BCCWS","GIHO-10",2022,2023,5,2,12,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2022,2023,6,3,12,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2022,2023,7,4,10,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2023,2023,2,11,12,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2023,2023,3,12,11,49.498619,-124.67704,0.583333
"BCCWS","GIHO-10",2023,2024,4,1,14,49.498619,-124.67704,0.416667
"BCCWS","GIHO-10",2023,2024,5,2,11,49.498619,-124.67704,0.466666
"BCCWS","GIHO-10",2023,2024,7,4,14,49.498619,-124.67704,0.5
"BCCWS","GIHO-10",2024,2024,1,10,13,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2024,2024,2,11,10,49.498619,-124.67704,0.333333
"BCCWS","GIHO-10",2024,2024,3,12,15,49.498619,-124.67704,0.333334
"BCCWS","GIHO-10",2024,2025,5,2,10,49.498619,-124.67704,0.416667
"BCCWS","GIHO-11",2015,2015,1,10,11,49.489944,-124.676353,2
"BCCWS","GIHO-11",2015,2015,2,11,10,49.489944,-124.676353,2
"BCCWS","GIHO-11",2015,2015,3,12,14,49.489944,-124.676353,1.75
"BCCWS","GIHO-11",2015,2016,4,1,11,49.489944,-124.676353,1.25
"BCCWS","GIHO-11",2015,2016,5,2,14,49.489944,-124.676353,1.75
"BCCWS","GIHO-11",2015,2016,6,3,14,49.489944,-124.676353,1.66667
"BCCWS","GIHO-11",2015,2016,7,4,10,49.489944,-124.676353,0.583333
"BCCWS","GIHO-12",2008,2008,1,10,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2008,2,11,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2008,3,12,14,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2009,4,1,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2009,5,2,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2009,6,3,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2008,2009,7,4,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2009,2009,2,11,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2009,2010,4,1,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2009,2010,5,2,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2009,2010,6,3,14,49.48737,-124.660103,0.583334
"BCCWS","GIHO-12",2010,2010,1,10,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2010,2010,2,11,14,49.48737,-124.660103,1
"BCCWS","GIHO-12",2010,2010,3,12,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2010,2011,4,1,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2010,2011,5,2,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2010,2011,6,3,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2011,2011,2,11,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2011,2011,3,12,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2011,2012,4,1,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2011,2012,5,2,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2011,2012,7,4,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2012,2012,1,10,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2012,2012,2,11,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2012,2012,3,12,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2012,2013,4,1,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2013,2013,2,11,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2013,2013,3,12,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2013,2014,4,1,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2013,2014,5,2,9,49.48737,-124.660103,1.5
"BCCWS","GIHO-12",2013,2014,6,3,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2014,2014,2,11,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2014,2014,3,12,14,49.48737,-124.660103,1
"BCCWS","GIHO-12",2014,2015,4,1,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2014,2015,6,3,15,49.48737,-124.660103,1
"BCCWS","GIHO-12",2015,2015,1,10,11,49.48737,-124.660103,1.25
"BCCWS","GIHO-12",2015,2015,2,11,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2015,2015,3,12,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2015,2016,4,1,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2015,2016,5,2,14,49.48737,-124.660103,1.5
"BCCWS","GIHO-12",2015,2016,6,3,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2016,2016,3,12,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2016,2017,4,1,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2016,2017,5,2,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2016,2017,6,3,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2017,2017,1,10,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2017,2017,2,11,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2017,2017,3,12,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2017,2018,4,1,14,49.48737,-124.660103,1.25
"BCCWS","GIHO-12",2017,2018,5,2,11,49.48737,-124.660103,3
"BCCWS","GIHO-12",2017,2018,6,3,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2017,2018,7,4,8,49.48737,-124.660103,1
"BCCWS","GIHO-12",2018,2018,1,10,14,49.48737,-124.660103,1
"BCCWS","GIHO-12",2018,2018,2,11,11,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2018,2018,3,12,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2018,2019,4,1,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2018,2019,5,2,10,49.48737,-124.660103,0.666667
"BCCWS","GIHO-12",2018,2019,6,3,10,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2019,2019,1,10,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2019,2019,2,11,10,49.48737,-124.660103,1.5
"BCCWS","GIHO-12",2019,2019,3,12,8,49.48737,-124.660103,0.916667
"BCCWS","GIHO-12",2019,2020,4,1,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2019,2020,5,2,9,49.48737,-124.660103,1
"BCCWS","GIHO-12",2020,2020,2,11,8,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2020,2020,3,12,14,49.48737,-124.660103,2
"BCCWS","GIHO-12",2020,2021,5,2,16,49.48737,-124.660103,1
"BCCWS","GIHO-12",2020,2021,6,3,16,49.48737,-124.660103,0.833333
"BCCWS","GIHO-12",2020,2021,7,4,12,49.48737,-124.660103,1.16667
"BCCWS","GIHO-12",2021,2021,2,11,16,49.48737,-124.660103,1
"BCCWS","GIHO-12",2021,2021,3,12,13,49.48737,-124.660103,1
"BCCWS","GIHO-12",2021,2022,4,1,9,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2021,2022,5,2,15,49.48737,-124.660103,0.666667
"BCCWS","GIHO-12",2021,2022,6,3,15,49.48737,-124.660103,0.666667
"BCCWS","GIHO-12",2022,2022,3,12,11,49.48737,-124.660103,1
"BCCWS","GIHO-12",2022,2023,6,3,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2022,2023,7,4,10,49.48737,-124.660103,1
"BCCWS","GIHO-12",2023,2024,5,2,11,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2023,2024,6,3,11,49.48737,-124.660103,0.5
"BCCWS","GIHO-12",2024,2025,4,1,12,49.48737,-124.660103,1
"BCCWS","GIHO-12",2024,2025,5,2,9,49.48737,-124.660103,1
"BCCWS","GIHO-13",2008,2008,1,10,12,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2008,2008,2,11,9,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2008,2009,4,1,11,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2008,2009,5,2,8,49.496445,-124.632896,0.833334
"BCCWS","GIHO-13",2008,2009,6,3,8,49.496445,-124.632896,1
"BCCWS","GIHO-13",2008,2009,7,4,12,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2009,2009,1,10,11,49.496445,-124.632896,1
"BCCWS","GIHO-13",2009,2009,2,11,8,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2009,2009,3,12,13,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2009,2010,4,1,10,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2009,2010,5,2,14,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2009,2010,6,3,13,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2009,2010,7,4,11,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2010,2010,2,11,14,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2010,2010,3,12,12,49.496445,-124.632896,1
"BCCWS","GIHO-13",2010,2011,4,1,9,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2010,2011,5,2,13,49.496445,-124.632896,1
"BCCWS","GIHO-13",2010,2011,7,4,10,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2011,2011,1,10,9,49.496445,-124.632896,1
"BCCWS","GIHO-13",2011,2011,2,11,13,49.496445,-124.632896,1
"BCCWS","GIHO-13",2011,2011,3,12,11,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2011,2012,4,1,8,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2011,2012,5,2,12,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2011,2012,6,3,11,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2011,2012,7,4,8,49.496445,-124.632896,1
"BCCWS","GIHO-13",2012,2012,1,10,18,49.496445,-124.632896,1
"BCCWS","GIHO-13",2012,2012,2,11,15,49.496445,-124.632896,1
"BCCWS","GIHO-13",2012,2012,3,12,14,49.496445,-124.632896,1
"BCCWS","GIHO-13",2012,2013,4,1,17,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2012,2013,5,2,15,49.496445,-124.632896,0.5
"BCCWS","GIHO-13",2012,2013,6,3,10,49.496445,-124.632896,0.833332
"BCCWS","GIHO-13",2012,2013,7,4,14,49.496445,-124.632896,1
"BCCWS","GIHO-13",2013,2013,1,10,13,49.496445,-124.632896,1
"BCCWS","GIHO-13",2013,2013,2,11,10,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2013,2013,3,12,8,49.496445,-124.632896,0.75
"BCCWS","GIHO-13",2013,2014,5,2,9,49.496445,-124.632896,1
