results_code,version,area_code,season,period,species_code,species_id,years,year_start,year_end,trnd,lower_ci,upper_ci,index_type,stderr,model_type,model_fit,percent_change,percent_change_low,percent_change_high,prob_decrease_0,prob_decrease_25,prob_decrease_30,prob_decrease_50,prob_increase_0,prob_increase_33,prob_increase_100,suitability,precision_num,precision_cat,coverage_num,coverage_cat,sample_size,sample_size_units,prob_LD,prob_MD,prob_LC,prob_MI,prob_LI
BCCWS/PSSS,2025,GIMA-10,winter,all years,AMWI,420,2008-2024,2008,2024,4.50776024533209,3.21532265611164,6.12206485272566,Slope Trend,,ALPHA SPATIAL SPDE,,86.3476418728686,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-3,winter,all years,AMWI,420,2008-2024,2008,2024,-7.28551418885835,-8.73502474550071,-5.72729820852604,Slope Trend,,ALPHA SPATIAL SPDE,,-62.3843411498755,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-4,winter,all years,AMWI,420,2008-2024,2008,2024,-3.87653153750041,-5.37933858063378,-2.26102212348783,Slope Trend,,ALPHA SPATIAL SPDE,,-39.8504223712204,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-5,winter,all years,AMWI,420,2008-2024,2008,2024,-2.11849757976143,-3.57844965749624,-0.76534641861367,Slope Trend,,ALPHA SPATIAL SPDE,,-27.0093050393217,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-6,winter,all years,AMWI,420,2008-2024,2008,2024,5.06417884626822,3.54474993124307,6.96832700245008,Slope Trend,,ALPHA SPATIAL SPDE,,72.9489330176704,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-7,winter,all years,AMWI,420,2008-2024,2008,2024,-1.31847288434525,-2.57186928758103,-0.0930145573842676,Slope Trend,,ALPHA SPATIAL SPDE,,-18.6549345429183,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-10,winter,all years,AMWI,420,2008-2024,2008,2024,-3.29162456117206,-4.51995911861906,-2.09066945404766,Slope Trend,,ALPHA SPATIAL SPDE,,-41.1179622073496,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-11,winter,all years,AMWI,420,2008-2024,2008,2024,2.17442768541637,0.876666453838712,3.4432619532811,Slope Trend,,ALPHA SPATIAL SPDE,,41.9164851655392,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-13,winter,all years,AMWI,420,2008-2024,2008,2024,-3.44895505035443,-4.67529128577476,-2.24995372286527,Slope Trend,,ALPHA SPATIAL SPDE,,-42.6320830275953,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-14,winter,all years,AMWI,420,2008-2024,2008,2024,-0.24674559266353,-1.68936838550089,1.56114913928694,Slope Trend,,ALPHA SPATIAL SPDE,,-2.25055122465135,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-4,winter,all years,AMWI,420,2008-2024,2008,2024,-1.80712076317017,-3.10518535335819,-0.628347361651625,Slope Trend,,ALPHA SPATIAL SPDE,,-23.5268577243962,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-5,winter,all years,AMWI,420,2008-2024,2008,2024,-4.62372911249324,-5.83514403865603,-3.43931649982057,Slope Trend,,ALPHA SPATIAL SPDE,,-52.8368467169228,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-6,winter,all years,AMWI,420,2008-2024,2008,2024,0.115156033692383,-1.15644950535599,1.35841761671083,Slope Trend,,ALPHA SPATIAL SPDE,,2.46007829625211,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-7,winter,all years,AMWI,420,2008-2024,2008,2024,9.2208166498906,7.83976707098977,11.0324081912893,Slope Trend,,ALPHA SPATIAL SPDE,,245.642166174946,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-8,winter,all years,AMWI,420,2008-2024,2008,2024,-16.9366001419382,-18.0016622632966,-15.8786545861537,Slope Trend,,ALPHA SPATIAL SPDE,,-94.8331073870112,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-9,winter,all years,AMWI,420,2008-2024,2008,2024,-0.0666331630841971,-1.3369870521619,1.2067020033127,Slope Trend,,ALPHA SPATIAL SPDE,,-0.46096325828045,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-1,winter,all years,AMWI,420,2008-2024,2008,2024,-3.98722718437153,-6.58421236522002,-1.98684518773531,Slope Trend,,ALPHA SPATIAL SPDE,,-32.9426994541434,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-2,winter,all years,AMWI,420,2008-2024,2008,2024,-6.09753734679712,-8.63744216158496,-4.14112269255129,Slope Trend,,ALPHA SPATIAL SPDE,,-46.3059990992866,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-3,winter,all years,AMWI,420,2008-2024,2008,2024,-0.0935011415047804,-1.41421899300078,1.10584370313713,Slope Trend,,ALPHA SPATIAL SPDE,,-0.867716274483622,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-4,winter,all years,AMWI,420,2008-2024,2008,2024,-2.72519842867241,-3.96072740738472,-1.51720926318907,Slope Trend,,ALPHA SPATIAL SPDE,,-35.3508106559233,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-11,winter,all years,AMWI,420,2008-2024,2008,2024,-1.36545703562515,-2.66936021665553,-0.181381605502367,Slope Trend,,ALPHA SPATIAL SPDE,,-18.2016462167966,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-12,winter,all years,AMWI,420,2008-2024,2008,2024,-0.906751799407103,-2.14311229915541,0.360292167212154,Slope Trend,,ALPHA SPATIAL SPDE,,-13.0677348139581,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-14,winter,all years,AMWI,420,2008-2024,2008,2024,3.91613395733396,2.20675890564858,5.47910761173986,Slope Trend,,ALPHA SPATIAL SPDE,,79.1096347029237,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-16,winter,all years,AMWI,420,2008-2024,2008,2024,-4.85111119686988,-6.10705180074694,-3.43645320421205,Slope Trend,,ALPHA SPATIAL SPDE,,-54.4937807714464,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-17,winter,all years,AMWI,420,2008-2024,2008,2024,-4.82823974972221,-6.64201805824877,-3.11582935165924,Slope Trend,,ALPHA SPATIAL SPDE,,-47.0334403355801,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-18,winter,all years,AMWI,420,2008-2024,2008,2024,-3.59335592954787,-4.89886961304666,-2.27734461298457,Slope Trend,,ALPHA SPATIAL SPDE,,-41.8720883769697,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-19,winter,all years,AMWI,420,2008-2024,2008,2024,-6.85947318187146,-7.99203751331311,-5.64206106174622,Slope Trend,,ALPHA SPATIAL SPDE,,-67.721071266998,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-2,winter,all years,AMWI,420,2008-2024,2008,2024,-2.47910754846813,-3.7731832086313,-1.02325016156152,Slope Trend,,ALPHA SPATIAL SPDE,,-29.227222538261,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-21,winter,all years,AMWI,420,2008-2024,2008,2024,2.75240279016855,1.26640657716679,4.61465308769804,Slope Trend,,ALPHA SPATIAL SPDE,,35.4030230770436,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-22,winter,all years,AMWI,420,2008-2024,2008,2024,0.96871278853249,-0.491487856525097,2.79863608303286,Slope Trend,,ALPHA SPATIAL SPDE,,11.6790027427577,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-24,winter,all years,AMWI,420,2008-2024,2008,2024,-4.02124972730123,-5.29004455344133,-2.86905621987209,Slope Trend,,ALPHA SPATIAL SPDE,,-45.6830499197223,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-27,winter,all years,AMWI,420,2008-2024,2008,2024,-3.89087354558412,-5.11785046974168,-2.69092495898787,Slope Trend,,ALPHA SPATIAL SPDE,,-46.6908687033682,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-28,winter,all years,AMWI,420,2008-2024,2008,2024,-4.43422617286486,-5.64804805714712,-3.24746025292042,Slope Trend,,ALPHA SPATIAL SPDE,,-51.3149613856402,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-29,winter,all years,AMWI,420,2008-2024,2008,2024,-3.92328149197413,-5.41369804094326,-2.20710422802511,Slope Trend,,ALPHA SPATIAL SPDE,,-40.204220766322,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-3,winter,all years,AMWI,420,2008-2024,2008,2024,3.73695087309536,2.43626306301769,5.11105253935176,Slope Trend,,ALPHA SPATIAL SPDE,,81.0324105903033,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-30,winter,all years,AMWI,420,2008-2024,2008,2024,0.698772145737629,-0.65475241306888,2.01923661972231,Slope Trend,,ALPHA SPATIAL SPDE,,12.4959777527394,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-37,winter,all years,AMWI,420,2008-2024,2008,2024,2.3490409498099,1.04510014480851,3.66958105245389,Slope Trend,,ALPHA SPATIAL SPDE,,45.8714527798695,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-39,winter,all years,AMWI,420,2008-2024,2008,2024,-5.50662311945903,-6.70682403014077,-4.33317456302145,Slope Trend,,ALPHA SPATIAL SPDE,,-59.3576006748237,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-41,winter,all years,AMWI,420,2008-2024,2008,2024,-5.67349239946225,-7.14585767396563,-4.20167675145259,Slope Trend,,ALPHA SPATIAL SPDE,,-55.5152815902598,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-51,winter,all years,AMWI,420,2008-2024,2008,2024,7.55326765077733,6.30078660182535,9.23116203272012,Slope Trend,,ALPHA SPATIAL SPDE,,178.629154814816,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-52,winter,all years,AMWI,420,2008-2024,2008,2024,4.53997014986622,3.02812229490899,6.4346177223699,Slope Trend,,ALPHA SPATIAL SPDE,,63.6901702628896,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-53,winter,all years,AMWI,420,2008-2024,2008,2024,0.37345710419691,-1.0781350055012,2.192592183092,Slope Trend,,ALPHA SPATIAL SPDE,,4.6463823505711,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-54,winter,all years,AMWI,420,2008-2024,2008,2024,-1.75806783837356,-3.17883402180066,0.0224361929673548,Slope Trend,,ALPHA SPATIAL SPDE,,-17.3615125458725,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-55,winter,all years,AMWI,420,2008-2024,2008,2024,2.58093034741255,1.09741395379848,4.44007293554674,Slope Trend,,ALPHA SPATIAL SPDE,,32.9381038767759,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-6,winter,all years,AMWI,420,2008-2024,2008,2024,-4.49907255268475,-5.60890215178216,-3.3008229634695,Slope Trend,,ALPHA SPATIAL SPDE,,-51.8139451010045,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-64,winter,all years,AMWI,420,2008-2024,2008,2024,-4.51908700189993,-5.90993102313795,-3.25835467963327,Slope Trend,,ALPHA SPATIAL SPDE,,-49.7015297830141,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-7,winter,all years,AMWI,420,2008-2024,2008,2024,6.21559254504889,4.4064997134343,8.03075862476961,Slope Trend,,ALPHA SPATIAL SPDE,,134.735308776504,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-8,winter,all years,AMWI,420,2008-2024,2008,2024,-1.69505460923533,-2.94366788645657,-0.474272792904414,Slope Trend,,ALPHA SPATIAL SPDE,,-23.4820569591046,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-1,winter,all years,AMWI,420,2008-2024,2008,2024,-2.11062622193239,-3.32121485151386,-0.59855413528688,Slope Trend,,ALPHA SPATIAL SPDE,,-25.4337949515284,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-2,winter,all years,AMWI,420,2008-2024,2008,2024,0.18537026909003,-1.2635017453393,2.00109652488098,Slope Trend,,ALPHA SPATIAL SPDE,,2.50944797661364,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-3,winter,all years,AMWI,420,2008-2024,2008,2024,2.95665386657693,1.05078997661116,4.82769494403176,Slope Trend,,ALPHA SPATIAL SPDE,,38.538542533856,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,LMWR-6,winter,all years,AMWI,420,2008-2024,2008,2024,-3.01397322537353,-4.24583435152915,-1.80957015639253,Slope Trend,,ALPHA SPATIAL SPDE,,-38.3541118830164,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCGI-4,winter,all years,AMWI,420,2008-2024,2008,2024,-0.65065990796644,-1.91253849025936,0.583091531157231,Slope Trend,,ALPHA SPATIAL SPDE,,-9.38560101547085,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCGI-5,winter,all years,AMWI,420,2008-2024,2008,2024,1.59376010559355,0.428030773614751,2.81703660128705,Slope Trend,,ALPHA SPATIAL SPDE,,29.5472000408801,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCPR-1,winter,all years,AMWI,420,2008-2024,2008,2024,-1.13638277142719,-2.39209197929082,0.091336807985543,Slope Trend,,ALPHA SPATIAL SPDE,,-16.2198045931321,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCPR-2,winter,all years,AMWI,420,2008-2024,2008,2024,0.771639392592673,-0.712792903234598,2.10158741875197,Slope Trend,,ALPHA SPATIAL SPDE,,13.8129417886429,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCSE-3,winter,all years,AMWI,420,2008-2024,2008,2024,-8.60289063283385,-10.1858035894947,-7.0652814019592,Slope Trend,,ALPHA SPATIAL SPDE,,-73.8656700905527,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,SCSE-4,winter,all years,AMWI,420,2008-2024,2008,2024,-4.5563532266477,-6.02828568034343,-3.28019113673555,Slope Trend,,ALPHA SPATIAL SPDE,,-49.9937986224355,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-1,winter,all years,AMWI,420,2008-2024,2008,2024,0.916998495289313,-0.364791588797045,2.17021761088955,Slope Trend,,ALPHA SPATIAL SPDE,,16.409018700444,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-2,winter,all years,AMWI,420,2008-2024,2008,2024,-5.82044091230507,-7.55733770725729,-3.969020623233,Slope Trend,,ALPHA SPATIAL SPDE,,-50.9211772894276,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-3,winter,all years,AMWI,420,2008-2024,2008,2024,-4.11773041015032,-5.88602926774301,-2.23283754167096,Slope Trend,,ALPHA SPATIAL SPDE,,-39.1481245955839,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-6,winter,all years,AMWI,420,2008-2024,2008,2024,-7.2758498111968,-8.98590537779418,-5.45304054547636,Slope Trend,,ALPHA SPATIAL SPDE,,-59.2874183718015,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICV-7,winter,all years,AMWI,420,2008-2024,2008,2024,-5.97895532535554,-7.7129287346108,-4.13065117744271,Slope Trend,,ALPHA SPATIAL SPDE,,-51.9033121721768,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-1,winter,all years,AMWI,420,2008-2024,2008,2024,2.61907708834323,1.1350090199165,4.47891103529453,Slope Trend,,ALPHA SPATIAL SPDE,,33.482908301926,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-13,winter,all years,AMWI,420,2008-2024,2008,2024,-4.35954468611508,-5.50339826028323,-3.10447461469868,Slope Trend,,ALPHA SPATIAL SPDE,,-50.6837682425439,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-15,winter,all years,AMWI,420,2008-2024,2008,2024,-5.36801693829108,-6.56997834553199,-4.19284712658065,Slope Trend,,ALPHA SPATIAL SPDE,,-58.3931839124848,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-2,winter,all years,AMWI,420,2008-2024,2008,2024,-1.83964714715477,-3.39298285289163,-0.514004291125848,Slope Trend,,ALPHA SPATIAL SPDE,,-25.1878116966513,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-3,winter,all years,AMWI,420,2008-2024,2008,2024,-0.399470963050934,-1.69420763211978,0.837415919292709,Slope Trend,,ALPHA SPATIAL SPDE,,-5.65357425172459,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-4,winter,all years,AMWI,420,2008-2024,2008,2024,-0.115184045014499,-1.46629487427698,1.14090101931595,Slope Trend,,ALPHA SPATIAL SPDE,,-1.16695018603826,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-5,winter,all years,AMWI,420,2008-2024,2008,2024,-3.86254185008977,-5.05715853913401,-2.38873928497034,Slope Trend,,ALPHA SPATIAL SPDE,,-42.0888145951525,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-6,winter,all years,AMWI,420,2008-2024,2008,2024,0.17174867718651,-1.10057566930108,1.41571304550066,Slope Trend,,ALPHA SPATIAL SPDE,,3.39070817491524,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-7,winter,all years,AMWI,420,2008-2024,2008,2024,-3.96016591301548,-5.22976823901682,-2.80723911437313,Slope Trend,,ALPHA SPATIAL SPDE,,-45.1621989153085,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-8,winter,all years,AMWI,420,2008-2024,2008,2024,-2.50178060935227,-3.99212329887457,-0.899719464900913,Slope Trend,,ALPHA SPATIAL SPDE,,-32.7729094884074,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VICX-9,winter,all years,AMWI,420,2008-2024,2008,2024,-5.33747464670422,-6.53982398469105,-4.1619255511841,Slope Trend,,ALPHA SPATIAL SPDE,,-58.1778067194532,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-1,winter,all years,AMWI,420,2008-2024,2008,2024,-3.02176113655957,-4.98398364619175,-1.12767616633726,Slope Trend,,ALPHA SPATIAL SPDE,,-32.3981227521988,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-10,winter,all years,AMWI,420,2008-2024,2008,2024,-8.63368377589772,-10.0477861289951,-7.44530222035777,Slope Trend,,ALPHA SPATIAL SPDE,,-71.5911727550739,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-12,winter,all years,AMWI,420,2008-2024,2008,2024,1.53942637566127,0.283697890736161,3.10787988997961,Slope Trend,,ALPHA SPATIAL SPDE,,24.488781574601,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-2,winter,all years,AMWI,420,2008-2024,2008,2024,-3.3361403566229,-5.13050411519394,-1.25198726048751,Slope Trend,,ALPHA SPATIAL SPDE,,-28.4270375053286,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-3,winter,all years,AMWI,420,2008-2024,2008,2024,3.97630184055143,2.0461977824138,6.21811726365966,Slope Trend,,ALPHA SPATIAL SPDE,,48.4059596439474,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-4,winter,all years,AMWI,420,2008-2024,2008,2024,-2.53129818904586,-3.76928997787104,-1.32090110923251,Slope Trend,,ALPHA SPATIAL SPDE,,-33.2578282991562,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-6,winter,all years,AMWI,420,2008-2024,2008,2024,-5.72019502799682,-7.46276811549212,-3.91428999607266,Slope Trend,,ALPHA SPATIAL SPDE,,-50.3036774191337,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VINN-7,winter,all years,AMWI,420,2008-2024,2008,2024,-6.34076632488192,-7.53037242492362,-5.17767642185031,Slope Trend,,ALPHA SPATIAL SPDE,,-64.73312106005,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-1,winter,all years,AMWI,420,2008-2024,2008,2024,8.79575994514167,6.78930537491852,10.9345114882434,Slope Trend,,ALPHA SPATIAL SPDE,,177.177480458853,,,,,,,,,,,,Medium,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-2,winter,all years,AMWI,420,2008-2024,2008,2024,-2.40812677938816,-3.64768302111917,-1.19620011816256,Slope Trend,,ALPHA SPATIAL SPDE,,-31.8954869158333,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-4,winter,all years,AMWI,420,2008-2024,2008,2024,-3.69357988431368,-4.91680903479128,-2.49761638516504,Slope Trend,,ALPHA SPATIAL SPDE,,-44.9139970873291,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-5,winter,all years,AMWI,420,2008-2024,2008,2024,0.91624616381774,-0.714588989015553,2.66829270845393,Slope Trend,,ALPHA SPATIAL SPDE,,13.3867645102037,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-6,winter,all years,AMWI,420,2008-2024,2008,2024,-0.849729920652835,-2.22203097331481,0.446281708623146,Slope Trend,,ALPHA SPATIAL SPDE,,-12.1680876250537,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIPQ-8,winter,all years,AMWI,420,2008-2024,2008,2024,-2.26748559769487,-3.5088281833996,-1.05381240991808,Slope Trend,,ALPHA SPATIAL SPDE,,-30.3080556407257,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-16,winter,all years,AMWI,420,2008-2024,2008,2024,-12.1188577363968,-13.6037392198351,-10.5865413558269,Slope Trend,,ALPHA SPATIAL SPDE,,-81.217346140031,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-18,winter,all years,AMWI,420,2008-2024,2008,2024,-4.62825989476446,-6.05077759914161,-3.30980464353613,Slope Trend,,ALPHA SPATIAL SPDE,,-50.562819413483,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-20,winter,all years,AMWI,420,2008-2024,2008,2024,-7.68798506717362,-8.88100316853049,-6.5193755079646,Slope Trend,,ALPHA SPATIAL SPDE,,-72.0281486533509,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-22,winter,all years,AMWI,420,2008-2024,2008,2024,-4.92396785616297,-6.4027692381065,-3.69006768902853,Slope Trend,,ALPHA SPATIAL SPDE,,-55.1281655321085,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-23,winter,all years,AMWI,420,2008-2024,2008,2024,4.09646580577502,2.76050933752472,5.41880323517311,Slope Trend,,ALPHA SPATIAL SPDE,,91.2280559900066,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-25,winter,all years,AMWI,420,2008-2024,2008,2024,-3.17614553751938,-4.31763100303271,-1.85056943489582,Slope Trend,,ALPHA SPATIAL SPDE,,-39.9283678509761,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-28,winter,all years,AMWI,420,2008-2024,2008,2024,-4.06419637989305,-5.56168154525092,-2.56727021815683,Slope Trend,,ALPHA SPATIAL SPDE,,-43.6273665738415,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-3,winter,all years,AMWI,420,2008-2024,2008,2024,-4.53964391937305,-6.0297077090775,-3.05013636292833,Slope Trend,,ALPHA SPATIAL SPDE,,-47.415109526788,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-30,winter,all years,AMWI,420,2008-2024,2008,2024,-5.24121376923333,-6.44478575791397,-4.064469275777,Slope Trend,,ALPHA SPATIAL SPDE,,-57.4921388371487,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-31,winter,all years,AMWI,420,2008-2024,2008,2024,-8.14877448133434,-9.51878193139101,-6.87898816430568,Slope Trend,,ALPHA SPATIAL SPDE,,-71.8788922906707,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-32,winter,all years,AMWI,420,2008-2024,2008,2024,-3.87718479226692,-5.09808189805519,-2.68350135677253,Slope Trend,,ALPHA SPATIAL SPDE,,-46.5704969690014,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-35,winter,all years,AMWI,420,2008-2024,2008,2024,-1.12578826121982,-2.7870638268008,0.469219515614586,Slope Trend,,ALPHA SPATIAL SPDE,,-13.9342068144051,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-36,winter,all years,AMWI,420,2008-2024,2008,2024,1.25523283372326,-0.00810218194822741,2.54992075828187,Slope Trend,,ALPHA SPATIAL SPDE,,22.7879053524072,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
BCCWS/PSSS,2025,VIVI-38,winter,all years,AMWI,420,2008-2024,2008,2024,0.361719863877881,-1.06257328450225,1.862282156846,Slope Trend,,ALPHA SPATIAL SPDE,,6.72502846158106,,,,,,,,,,,,High,,,211,Number of Sites,,,,,
